language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Beijing		this year	513	513	ʨin⁵⁵njan³⁵kə³	1073	tɕ i n ⁵⁵ n j a n ³⁵ k ə ³	
Kunming		this year	513	513	ʨĩ⁴⁴njɛ̃³¹	1072	tɕ ĩ ∼ ⁴⁴ n j ɛ̃ ∼ ³¹	
Shanghai		this year	513	513	ʨiŋ⁵³ȵi¹³	1072	tɕ i ŋ ⁵³ nʲ i ¹³	
Meixian		thou	1215	1215	n̩¹¹	1031	n̩ ¹¹	
Changsha		thou	1215	1215	ȵi⁴¹	1031	nʲ i ⁴¹	
Guiyang		thou	1215	1215	li⁴²	1031	l i ⁴²	
Xiamen		thou	1215	1215	li⁵³	1031	l i ⁵³	
Hefei		thou	1215	1215	li²⁴	1031	l i ²⁴	
Jinan		thou	1215	1215	ȵi⁵⁵	1031	nʲ i ⁵⁵	
Hangzhou		thou	1215	1215	ni⁵³	1031	n i ⁵³	
Guangzhou		thou	1215	1215	nej²³	1031	n e j ²³	
Nanchang		thou	1215	1215	n̩²¹³	1031	n̩ ²¹³	
Chengdu		thou	1215	1215	ȵi⁵³	1031	nʲ i ⁵³	
Taoyuan		thou	1215	1215	ni⁵³	1031	n i ⁵³	
Taoyuan		thou	1215	1215	nje¹¹	1034	n j e ¹¹	
Shexian		thou	1215	1215	n̩³⁵	1034	n̩ ³⁵	
Beijing		thou	1215	1215	ni²¹⁴	1031	n i ²¹⁴	
Kunming		thou	1215	1215	ni⁵³	1031	n i ⁵³	
Kunming		thou	1215	1215	ni⁵³ʨjɛ⁴⁴	1032	n i ⁵³ tɕ j ɛ ⁴⁴	
Shanghai		thou	1215	1215	noŋ¹³	1035	n o ŋ ¹³	
Meixian		three	492	492	sam⁴⁴	335	s a m ⁴⁴	
Changsha		three	492	492	san³³	335	s a n ³³	
Guiyang		three	492	492	san⁵⁵	335	s a n ⁵⁵	
Xiamen		three	492	492	sã⁵⁵	335	s ã ∼ ⁵⁵	
Hefei		three	492	492	sæ̃²¹	335	s æ̃ ∼ ²¹	
Jinan		three	492	492	sã²¹³	335	s ã ∼ ²¹³	
Hangzhou		three	492	492	sᴇ̃³³	335	s ɛ̃ ∼ ³³	
Guangzhou		three	492	492	sam⁵³	335	s a m ⁵³	
Nanchang		three	492	492	san⁴²	335	s a n ⁴²	
Chengdu		three	492	492	san⁵⁵	335	s a n ⁵⁵	
Taoyuan		three	492	492	sæ̃¹¹	335	s æ̃ ∼ ¹¹	
Shexian		three	492	492	sɛ³¹	335	s ɛ ³¹	
Beijing		three	492	492	san⁵⁵	335	s a n ⁵⁵	
Kunming		three	492	492	sᴀ̃⁴⁴	335	s ã ∼ ⁴⁴	
Shanghai		three	492	492	se⁵³	335	s e ⁵³	
Meixian		thunder (verb)	2378	2378	hjoŋ³¹lwi¹¹kuŋ⁴⁴	449	h j o ŋ ³¹ l w i ¹¹ k u ŋ ⁴⁴	
Changsha		thunder (verb)	2378	2378	ta⁴¹lej¹³	478	t a ⁴¹ l e j ¹³	
Guiyang		thunder (verb)	2378	2378	ta⁴²lwej²¹	478	t a ⁴² l w e j ²¹	
Guiyang		thunder (verb)	2378	2378	xəw⁴²lwej²¹	493	x ə w ⁴² l w e j ²¹	
Xiamen		thunder (verb)	2378	2378	tan³⁵lwi	507	t a n ³⁵ l w i	
Hefei		thunder (verb)	2378	2378	ta²⁴le⁵⁵	478	t a ²⁴ l e ⁵⁵	
Jinan		thunder (verb)	2378	2378	ta⁵⁵lwej⁴²	478	t a ⁵⁵ l w e j ⁴²	
Hangzhou		thunder (verb)	2378	2378	tɑ⁵³lej²¹³	478	t ɑ ⁵³ l e j ²¹³	
Guangzhou		thunder (verb)	2378	2378	haŋ²¹løɥ²¹	518	h a ŋ ²¹ l ø ɥ ²¹	
Nanchang		thunder (verb)	2378	2378	hɛn²¹lwi⁴⁵	527	h ɛ n ²¹ l w i ⁴⁵	
Nanchang		thunder (verb)	2378	2378	tɑ²¹³lwi⁴⁵	478	t ɑ ²¹³ l w i ⁴⁵	
Chengdu		thunder (verb)	2378	2378	ta⁵³nwej³¹	478	t a ⁵³ n w e j ³¹	
Chengdu		thunder (verb)	2378	2378	ɕjaŋ⁵³nwej³¹	448	ɕ j a ŋ ⁵³ n w e j ³¹	
Taoyuan		thunder (verb)	2378	2378	xjɒ̃⁵³xwəʔ²lwej¹¹	450	x j ɒ̃ ∼ ⁵³ x w ə ʔ ² l w e j ¹¹	
Shexian		thunder (verb)	2378	2378	ta³⁵pʰɛ²¹lɛ	479	t a ³⁵ pʰ ɛ ²¹ l ɛ	
Shexian		thunder (verb)	2378	2378	ta³⁵tʰe³¹lɛ⁴⁴	480	t a ³⁵ tʰ e ³¹ l ɛ ⁴⁴	
Beijing		thunder (verb)	2378	2378	ta²¹⁴lej³⁵	478	t a ²¹⁴ l e j ³⁵	
Kunming		thunder (verb)	2378	2378	ʂə̃⁴⁴lwej³¹	577	ʂ ə̃ ∼ ⁴⁴ l w e j ³¹	
Shanghai		thunder (verb)	2378	2378	le¹³ɕjã³⁴	462	l e ¹³ ɕ j ã ∼ ³⁴	
Shanghai		thunder (verb)	2378	2378	tã³⁵le²³	478	t ã ∼ ³⁵ l e ²³	
Meixian		tiny	1246	1246	ju⁵³	217	j u ⁵³	
Changsha		tiny	1246	1246	si⁵⁵	218	s i ⁵⁵	
Guiyang		tiny	1246	1246	ɕi²¹³	218	ɕ i ²¹³	
Hefei		tiny	1246	1246	sɿ⁵³	218	s ɿ ⁵³	
Jinan		tiny	1246	1246	ɕi²¹	218	ɕ i ²¹	
Hangzhou		tiny	1246	1246	ɕi⁴⁴⁵	218	ɕ i ⁴⁴⁵	
Nanchang		tiny	1246	1246	ɕi⁴⁵	218	ɕ i ⁴⁵	
Chengdu		tiny	1246	1246	ɕi¹³	218	ɕ i ¹³	
Taoyuan		tiny	1246	1246	ɕi⁴⁵	218	ɕ i ⁴⁵	
Shexian		tiny	1246	1246	si³²⁴	218	s i ³²⁴	
Beijing		tiny	1246	1246	ɕi⁵¹	218	ɕ i ⁵¹	
Kunming		tiny	1246	1246	ɕi²¹²	218	ɕ i ²¹²	
Shanghai		tiny	1246	1246	ɕi³⁵	218	ɕ i ³⁵	
Meixian		today	1283	1283	kim⁴⁴ŋit¹	1130	k i m ⁴⁴ ŋ i t ¹	
Changsha		today	1283	1283	ʨin³³t͡ʂaw³³	1131	tɕ i n ³³ ʈʂ a w ³³	
Changsha		today	1283	1283	ʨin³³ʐʅ²⁴	1130	tɕ i n ³³ ʐ ʅ ²⁴	
Guiyang		today	1283	1283	ʨin⁵⁵tʰjan⁵⁵	1132	tɕ i n ⁵⁵ tʰ j a n ⁵⁵	
Guiyang		today	1283	1283	ʦen⁵⁵tʰjan⁵⁵	1172	ts e n ⁵⁵ tʰ j a n ⁵⁵	
Xiamen		today	1283	1283	kin⁵⁵na⁵³lit⁵	1133	k i n ⁵⁵ n a ⁵³ l i t ⁵	
Hefei		today	1283	1283	ʨi²¹kə	1180	tɕ i ²¹ k ə	
Jinan		today	1283	1283	ʨjẽ²¹³tʰjã²¹³	1132	tɕ j ẽ ∼ ²¹³ tʰ j ã ∼ ²¹³	
Jinan		today	1283	1283	ʨi²¹³mer	1129	tɕ i ²¹³ m e r	
Hangzhou		today	1283	1283	ken³³ʦɔ³³	20	k e n ³³ ts ɔ ³³	
Guangzhou		today	1283	1283	kɐm⁵³jɐt²	1130	k ɐ m ⁵³ j ɐ t ²	
Nanchang		today	1283	1283	ʨin⁴²ȵiʔ⁰²	1130	tɕ i n ⁴² nʲ i ʔ ⁰²	
Chengdu		today	1283	1283	ʨin⁵⁵tʰjan⁵⁵	1132	tɕ i n ⁵⁵ tʰ j a n ⁵⁵	
Taoyuan		today	1283	1283	ʨjəŋ¹¹zəŋ²	1130	tɕ j ə ŋ ¹¹ z ə ŋ ²	
Taoyuan		today	1283	1283	ʨjəŋ¹¹tʰje¹¹	1132	tɕ j ə ŋ ¹¹ tʰ j e ¹¹	
Shexian		today	1283	1283	ʦʰo²²ni²²	31	tsʰ o ²² n i ²²	
Shexian		today	1283	1283	ʦʰo²²ʨjɔ³¹	32	tsʰ o ²² tɕ j ɔ ³¹	
Beijing		today	1283	1283	ʨjər⁵⁵kə²	1128	tɕ j ə r ⁵⁵ k ə ²	
Kunming		today	1283	1283	ʨjə⁴⁴ʐʅ³¹	1130	tɕ j ə ⁴⁴ ʐ ʅ ³¹	
Shanghai		today	1283	1283	ʨiŋ⁵³ʦɔ⁵³	1131	tɕ i ŋ ⁵³ ts ɔ ⁵³	
Xiamen		twenty	1710	1710	ljap⁵	345	l j a p ⁵	
Guangzhou		twenty	1710	1710	ja²²	345	j a ²²	
Shexian		twenty	1710	1710	lja³⁵ɕi²²	346	l j a ³⁵ ɕ i ²²	
Shanghai		twenty	1710	1710	ȵje¹³ne¹³	347	nʲ j e ¹³	
Meixian		two	1498	1498	ŋi⁵³	333	ŋ i ⁵³	
Changsha		two	1498	1498	ə¹¹	333	ə ¹¹	
Guiyang		two	1498	1498	ɚ²¹³	333	ə˞ ²¹³	
Xiamen		two	1498	1498	nŋ̍²²	334	n ŋ̍ ²²	
Xiamen		two	1498	1498	li²²	333	l i ²²	
Hefei		two	1498	1498	a⁵³	333	a ⁵³	
Jinan		two	1498	1498	ər²¹	333	ə r ²¹	
Hangzhou		two	1498	1498	əl⁴⁴⁵	333	ə l ⁴⁴⁵	
Guangzhou		two	1498	1498	ji²²	333	j i ²²	
Nanchang		two	1498	1498	ɵ²¹	333	ɵ ²¹	
Chengdu		two	1498	1498	ər¹³	333	ə r ¹³	
Taoyuan		two	1498	1498	ər⁴⁵	333	ə r ⁴⁵	
Shexian		two	1498	1498	lja³⁵	333	l j a ³⁵	
Beijing		two	1498	1498	ər⁵¹	333	ə r ⁵¹	
Kunming		two	1498	1498	ə²¹²	333	ə ²¹²	
Shanghai		two	1498	1498	ȵi¹³	333	nʲ i ¹³	
Meixian		two ounces	2180	2180	ljoŋ³¹ljoŋ⁴⁴	350	l j o ŋ ³¹ l j o ŋ ⁴⁴	
Changsha		two ounces	2180	2180	ə¹¹ljan⁴¹	352	ə ¹¹ l j a n ⁴¹	
Guiyang		two ounces	2180	2180	ɚ²¹³ljaŋ⁴²	352	ə˞ ²¹³ l j a ŋ ⁴²	
Xiamen		two ounces	2180	2180	nŋ̍²²nŋ̍²²	351	n ŋ̍ ²² n ŋ̍ ²²	
Hefei		two ounces	2180	2180	a⁵³ljɑ̃²⁴	352	a ⁵³ l j ɑ̃ ∼ ²⁴	
Jinan		two ounces	2180	2180	ər²¹ljaŋ	352	ə r ²¹ l j a ŋ	
Hangzhou		two ounces	2180	2180	əl⁴⁴⁵ljɑŋ⁵³	352	ə l ⁴⁴⁵ l j ɑ ŋ ⁵³	
Guangzhou		two ounces	2180	2180	ji²²lœŋ³⁵	352	j i ²² l œ ŋ ³⁵	
Nanchang		two ounces	2180	2180	ɵ²¹ljɔŋ²¹³	352	ɵ ²¹ l j ɔ ŋ ²¹³	
Chengdu		two ounces	2180	2180	ər¹³njaŋ⁵³	352	ə r ¹³ n j a ŋ ⁵³	
Taoyuan		two ounces	2180	2180	ər⁴⁵ljɒ̃⁵³	352	ə r ⁴⁵ l j ɒ̃ ∼ ⁵³	
Shexian		two ounces	2180	2180	ɛ²²lja³⁵	352	ɛ ²² l j a ³⁵	
Beijing		two ounces	2180	2180	ər⁵¹ljɑŋ²¹⁴	352	ə r ⁵¹ l j ɑ ŋ ²¹⁴	
Kunming		two ounces	2180	2180	ə²¹²ljᴀ̃⁵³	352	ə ²¹² l j ã ∼ ⁵³	
Shanghai		two ounces	2180	2180	ȵi¹³ljã¹³	352	nʲ i ¹³ l j ã ∼ ¹³	
Meixian		under	1485	1485	ha⁴⁴poj⁵³	113	h a ⁴⁴ p o j ⁵³	
Changsha		under	1485	1485	ɕja¹¹mjẽ	114	ɕ j a ¹¹ m j ẽ ∼	
Changsha		under	1485	1485	ʨjo²⁴xa¹¹	121	tɕ j o ²⁴ x a ¹¹	
Changsha		under	1485	1485	ti⁴¹xa¹¹	125	t i ⁴¹ x a ¹¹	
Changsha		under	1485	1485	ɕja¹¹təw	116	ɕ j a ¹¹ t ə w	
Guiyang		under	1485	1485	ɕja²¹³tʰəw⁵⁵	116	ɕ j a ²¹³ tʰ ə w ⁵⁵	
Guiyang		under	1485	1485	ʨjo²¹ʨjo⁵⁵	122	tɕ j o ²¹ tɕ j o ⁵⁵	
Xiamen		under	1485	1485	e²²twe	115	e ²² t w e	
Xiamen		under	1485	1485	e²²bin²²	114	e ²² b i n ²²	
Hefei		under	1485	1485	ʦɿ²⁴ɕja	125	ts ɿ ²⁴ ɕ j a	
Jinan		under	1485	1485	ɕja²¹tʰow	116	ɕ j a ²¹ tʰ o w	
Jinan		under	1485	1485	ɕja²¹pjɛr	117	ɕ j a ²¹ p j ɛ r	
Jinan		under	1485	1485	ti⁵⁵ɕja	125	t i ⁵⁵ ɕ j a	
Hangzhou		under	1485	1485	ɦjɑ¹³ti⁵³	115	ɦ j ɑ ¹³ t i ⁵³	
Guangzhou		under	1485	1485	ha²²pin²²	118	h a ²² p i n ²²	
Guangzhou		under	1485	1485	ha²²tɐj⁵⁵	119	h a ²² t ɐ j ⁵⁵	
Nanchang		under	1485	1485	hɑ²¹tʰɛw⁰²	116	h ɑ ²¹ tʰ ɛ w ⁰²	
Nanchang		under	1485	1485	tiʔ⁵kɑ²¹	125	t i ʔ ⁵ k ɑ ²¹	
Chengdu		under	1485	1485	ɕja¹³tʰəw³¹	116	ɕ j a ¹³ tʰ ə w ³¹	
Chengdu		under	1485	1485	ɕja¹³pjan⁵⁵	117	ɕ j a ¹³ p j a n ⁵⁵	
Chengdu		under	1485	1485	ɕja¹³mjan¹³	114	ɕ j a ¹³ m j a n ¹³	
Chengdu		under	1485	1485	ti⁵³ɕja¹³	125	t i ⁵³ ɕ j a ¹³	
Taoyuan		under	1485	1485	xa⁴⁵tʰəw⁵³	116	x a ⁴⁵ tʰ ə w ⁵³	
Taoyuan		under	1485	1485	ti⁵³xa⁴⁵	125	t i ⁵³ x a ⁴⁵	
Shexian		under	1485	1485	xa³⁵tʰju⁴⁴	116	x a ³⁵ tʰ j u ⁴⁴	
Beijing		under	1485	1485	ɕja⁵¹tʰow¹	116	ɕ j a ⁵¹ tʰ o w ¹	
Beijing		under	1485	1485	ɕja⁵¹pjar¹	117	ɕ j a ⁵¹ p j a r ¹	
Kunming		under	1485	1485	ɕjᴀ²¹²ʂəw	120	ɕ j a ²¹² ʂ ə w	
Kunming		under	1485	1485	ti⁵³ɕjɛ²¹²	126	t i ⁵³ ɕ j ɛ ²¹²	
Shanghai		under	1485	1485	ɦo¹³dɤ¹³	116	ɦ o ¹³ d ɤ ¹³	
Shanghai		under	1485	1485	ɦo¹³ti³⁵	115	ɦ o ¹³ t i ³⁵	
Meixian		watery	2181	2181	tʰam⁴⁴	191	tʰ a m ⁴⁴	
Changsha		watery	2181	2181	tan¹¹	191	t a n ¹¹	
Guiyang		watery	2181	2181	tan²¹³	191	t a n ²¹³	
Hefei		watery	2181	2181	tæ̃⁵³	191	t æ̃ ∼ ⁵³	
Jinan		watery	2181	2181	tã²¹	191	t ã ∼ ²¹	
Jinan		watery	2181	2181	tʰjã⁴²	192	tʰ j ã ∼ ⁴²	
Hangzhou		watery	2181	2181	dᴇ̃¹³	191	d ɛ̃ ∼ ¹³	
Guangzhou		watery	2181	2181	tʰam²³	191	tʰ a m ²³	
Nanchang		watery	2181	2181	tʰan²¹	191	tʰ a n ²¹	
Chengdu		watery	2181	2181	tan¹³	191	t a n ¹³	
Taoyuan		watery	2181	2181	kwa⁵³	193	k w a ⁵³	
Taoyuan		watery	2181	2181	tʰje¹¹	192	tʰ j e ¹¹	
Shexian		watery	2181	2181	tɛ³⁵	191	t ɛ ³⁵	
Beijing		watery	2181	2181	tan⁵¹	191	t a n ⁵¹	
Kunming		watery	2181	2181	tᴀ̃²¹²	191	t ã ∼ ²¹²	
Shanghai		watery	2181	2181	de¹³	191	d e ¹³	
Changsha		we	1212	1212	ŋo⁴¹mən	1043	ŋ o ⁴¹ m ə n	
Changsha		we	1212	1212	ŋəw²⁴u²⁴li	1044	ŋ ə w ²⁴ u ²⁴ l i	
Guiyang		we	1212	1212	ŋo⁴²men⁵⁵	1043	ŋ o ⁴² m e n ⁵⁵	
Xiamen		we	1212	1212	gun⁵³	1047	g u n ⁵³	
Hefei		we	1212	1212	ʊ²⁴mən	1043	ʊ ²⁴ m ə n	
Jinan		we	1212	1212	və⁵⁵mẽ	1043	v ə ⁵⁵ m ẽ ∼	
Jinan		we	1212	1212	ŋã⁵⁵	1048	ŋ ã ∼ ⁵⁵	
Jinan		we	1212	1212	ŋã⁵⁵mẽ	1049	ŋ ã ∼ ⁵⁵ m ẽ ∼	
Jinan		we	1212	1212	ŋã⁵⁵t͡ʂə²¹xwə⁵⁵	1050	ŋ ã ∼ ⁵⁵ ʈʂ ə ²¹ x w ə ⁵⁵	
Hangzhou		we	1212	1212	ŋo⁵³men²¹³	1043	ŋ o ⁵³ m e n ²¹³	
Nanchang		we	1212	1212	ŋo²¹³mɨn⁰⁴	1043	ŋ o ²¹³ m ɨ n ⁰⁴	
Nanchang		we	1212	1212	ŋo²¹³ko⁰⁴li⁰⁴	1045	ŋ o ²¹³ k o ⁰⁴ l i ⁰⁴	
Chengdu		we	1212	1212	ŋo⁵³mən³¹	1043	ŋ o ⁵³ m ə n ³¹	
Taoyuan		we	1212	1212	ɣɤ⁵³məʔ	1043	ɣ ɤ ⁵³ m ə ʔ	
Taoyuan		we	1212	1212	æ̃⁵³məʔ	1049	æ̃ ∼ ⁵³ m ə ʔ	
Shexian		we	1212	1212	a³¹jʌ̃⁴⁴	1051	a ³¹ j ʌ̃ ∼ ⁴⁴	
Beijing		we	1212	1212	wom̩	1043	w o ⁰ m̩	
Beijing		we	1212	1212	m̩²¹⁴mə⁴	1053	m̩ ²¹⁴ m ə ⁴	
Kunming		we	1212	1212	o⁵³mə⁴⁴	1043	o ⁵³ m ə ⁴⁴	
Shanghai		we	1212	1212	aʔ⁵la⁵³	1054	a ʔ ⁵ l a ⁵³	
Shanghai		we	1212	1212	ŋu¹³ȵi¹³	1046	ŋ u ¹³ nʲ i ¹³	
Meixian		well smelling	376	376	hjoŋ⁴⁴	211	h j o ŋ ⁴⁴	
Changsha		well smelling	376	376	ɕjan³³	211	ɕ j a n ³³	
Guiyang		well smelling	376	376	ɕjaŋ⁵⁵	211	ɕ j a ŋ ⁵⁵	
Xiamen		well smelling	376	376	pʰaŋ⁵⁵	212	pʰ a ŋ ⁵⁵	
Hefei		well smelling	376	376	ɕjɑ̃²¹	211	ɕ j ɑ̃ ∼ ²¹	
Jinan		well smelling	376	376	ɕjaŋ²¹³	211	ɕ j a ŋ ²¹³	
Hangzhou		well smelling	376	376	ɕjɑŋ³³	211	ɕ j ɑ ŋ ³³	
Guangzhou		well smelling	376	376	hœŋ⁵³	211	h œ ŋ ⁵³	
Nanchang		well smelling	376	376	ɕjɔŋ⁴²	211	ɕ j ɔ ŋ ⁴²	
Chengdu		well smelling	376	376	ɕjaŋ⁵⁵	211	ɕ j a ŋ ⁵⁵	
Taoyuan		well smelling	376	376	ɕjɒ̃¹¹	211	ɕ j ɒ̃ ∼ ¹¹	
Shexian		well smelling	376	376	ɕja³¹	211	ɕ j a ³¹	
Beijing		well smelling	376	376	ɕjɑŋ⁵⁵	211	ɕ j ɑ ŋ ⁵⁵	
Kunming		well smelling	376	376	ɕjᴀ̃⁴⁴	211	ɕ j ã ∼ ⁴⁴	
Shanghai		well smelling	376	376	ɕjã⁵³	211	ɕ j ã ∼ ⁵³	
Meixian		what	1236	1236	mak¹ke⁵³	1088	m a k ¹ k e ⁵³	
Changsha		what	1236	1236	mo⁴¹ʦɿ	1098	m o ⁴¹ ts ɿ	
Guiyang		what	1236	1236	laŋ⁴²ʦɿ⁴²	1100	l a ŋ ⁴² ts ɿ ⁴²	
Guiyang		what	1236	1236	la⁴²jaŋ²¹³	1101	l a ⁴² j a ŋ ²¹³	
Hefei		what	1236	1236	xəŋ²⁴kə	1102	x ə ŋ ²⁴ k ə	
Jinan		what	1236	1236	mər⁴²	1097	m ə r ⁴²	
Jinan		what	1236	1236	mə⁴²	1097	m ə ⁴²	
Jinan		what	1236	1236	ʂəŋ⁴²mə	1103	ʂ ə ŋ ⁴² m ə	
Hangzhou		what	1236	1236	sɑ⁵³ɕi³³	1107	s ɑ ⁵³ ɕ i ³³	
Guangzhou		what	1236	1236	mɐt⁵	1108	m ɐ t ⁵	
Guangzhou		what	1236	1236	mɐt⁵jɛ²³	1109	m ɐ t ⁵ j ɛ ²³	
Nanchang		what	1236	1236	sɨʔ⁵li⁰²	1104	s ɨ ʔ ⁵ l i ⁰²	
Chengdu		what	1236	1236	sa¹³ʦɿ⁵³	1106	s a ¹³ ts ɿ ⁵³	
Taoyuan		what	1236	1236	səŋ⁴⁵	1111	s ə ŋ ⁴⁵	
Shexian		what	1236	1236	mɛ⁴⁴ɛ	1099	m ɛ ⁴⁴ ɛ	
Beijing		what	1236	1236	ʂəm̩³⁵	1103	ʂ ə ⁰ m̩ ³⁵	
Kunming		what	1236	1236	nᴀ⁵³jᴀ̃²¹²	1112	n a ⁵³ j ã ∼ ²¹²	
Shanghai		what	1236	1236	sa³⁵	1105	s a ³⁵	
Changsha		what kind of	727	727	laj⁴¹ko	13	l a j ⁴¹ k o	
Changsha		what kind of	727	727	o¹³t͡ʂʅ⁵⁵ko⁵⁵	16	o ¹³ ʈʂ ʅ ⁵⁵ k o ⁵⁵	
Guiyang		what kind of	727	727	la⁴²ko²¹³	13	l a ⁴² k o ²¹³	
Xiamen		what kind of	727	727	to⁵³loʔ⁵ʦit⁵e³⁵	17	t o ⁵³ l o ʔ ⁵ ts i t ⁵ e ³⁵	
Hefei		what kind of	727	727	xa²⁴jəʔ⁵kə	18	x a ²⁴ j ə ʔ ⁵ k ə	
Jinan		what kind of	727	727	na⁵⁵ikə	14	n a ⁵⁵ i ⁰ k ə	
Hangzhou		what kind of	727	727	nɑ⁴⁴⁵ʔjəʔ⁵koʔ⁵	14	n ɑ ⁴⁴⁵ ʔ j ə ʔ ⁵ k o ʔ ⁵	
Guangzhou		what kind of	727	727	pin⁵⁵kɔ³³	19	p i n ⁵⁵ k ɔ ³³	
Nanchang		what kind of	727	727	lɑ²¹³ko⁰⁴	13	l ɑ ²¹³ k o ⁰⁴	
Chengdu		what kind of	727	727	na⁵³ko¹³	13	n a ⁵³ k o ¹³	
Taoyuan		what kind of	727	727	na⁵³kwaj⁴⁵	15	n a ⁵³ k w a j ⁴⁵	
Taoyuan		what kind of	727	727	na⁵³kɤ⁴⁵	13	n a ⁵³ k ɤ ⁴⁵	
Beijing		what kind of	727	727	na²¹⁴kə	13	n a ²¹⁴ k ə	
Kunming		what kind of	727	727	nᴀ⁵³kə²¹²	13	n a ⁵³ k ə ²¹²	
Shanghai		what kind of	727	727	ɦa¹³li¹³gəʔ¹	21	ɦ a ¹³ l i ¹³ g ə ʔ ¹	
Meixian		wheat	1077	1077	mak⁵e	44	m a k ⁵ e	
Changsha		wheat	1077	1077	mə²⁴ʦɿ	45	m ə ²⁴ ts ɿ	
Guiyang		wheat	1077	1077	mɛ²¹ʦɿ⁴²	45	m ɛ ²¹ ts ɿ ⁴²	
Xiamen		wheat	1077	1077	beʔ⁵ja⁵³	46	b e ʔ ⁵ j a ⁵³	
Xiamen		wheat	1077	1077	beʔ⁵	43	b e ʔ ⁵	
Hefei		wheat	1077	1077	mɐʔ⁵ʦə	45	m ɐ ʔ ⁵ ts ə	
Jinan		wheat	1077	1077	mej²¹ʦɿ	45	m e j ²¹ ts ɿ	
Hangzhou		wheat	1077	1077	mɑʔ²ʦɿ⁵³	45	m ɑ ʔ ² ts ɿ ⁵³	
Guangzhou		wheat	1077	1077	mɐk²	43	m ɐ k ²	
Nanchang		wheat	1077	1077	mɑʔ²ʦɿ⁰²	45	m ɑ ʔ ² ts ɿ ⁰²	
Chengdu		wheat	1077	1077	me³¹ʦɿ⁵³	45	m e ³¹ ts ɿ ⁵³	
Taoyuan		wheat	1077	1077	mjəʔ²ʦəʔ	45	m j ə ʔ ² ts ə ʔ	
Shexian		wheat	1077	1077	sjɔ³⁵mɛ²²	85	s j ɔ ³⁵ m ɛ ²²	
Shexian		wheat	1077	1077	mɛ²²	43	m ɛ ²²	
Beijing		wheat	1077	1077	maj⁵¹ʦɿ¹	45	m a j ⁵¹ ts ɿ ¹	
Kunming		wheat	1077	1077	mə³¹ʦɿ⁵³	45	m ə ³¹ ts ɿ ⁵³	
Shanghai		wheat	1077	1077	maʔ¹ʦɿ³⁵	45	m a ʔ ¹ ts ɿ ³⁵	
Changsha		where	1237	1237	la⁴¹li	1161	l a ⁴¹ l i	
Changsha		where	1237	1237	la⁴¹kʰwaj⁴¹ʦɿ	1162	l a ⁴¹ kʰ w a j ⁴¹ ts ɿ	
Changsha		where	1237	1237	o¹³t͡ʂʅ⁵⁵	1169	o ¹³ ʈʂ ʅ ⁵⁵	
Guiyang		where	1237	1237	la⁴²tɛ⁴²	1164	l a ⁴² t ɛ ⁴²	
Xiamen		where	1237	1237	to⁵³loʔʦit⁵te²¹	1171	t o ⁵³ l o ʔ ⁰ ts i t ⁵ t e ²¹	
Xiamen		where	1237	1237	to⁵³loʔ	1170	t o ⁵³ l o ʔ	
Xiamen		where	1237	1237	sim⁵³miʔ⁵sɔ⁵³ʦaj²²	1173	s i m ⁵³ m i ʔ ⁵ s ɔ ⁵³ ts a j ²²	
Hefei		where	1237	1237	la²⁴kəʦə	1166	l a ²⁴ k ə ⁰ ts ə	
Jinan		where	1237	1237	na⁵⁵ȵi	1161	n a ⁵⁵ nʲ i	
Jinan		where	1237	1237	na⁵⁵	1160	n a ⁵⁵	
Jinan		where	1237	1237	na⁵⁵li	1161	n a ⁵⁵ l i	
Hangzhou		where	1237	1237	nɑ⁵³li	1161	n ɑ ⁵³ l i	
Guangzhou		where	1237	1237	pin⁵⁵	1174	p i n ⁵⁵	
Guangzhou		where	1237	1237	pin⁵⁵tow²²	1175	p i n ⁵⁵ t o w ²²	
Guangzhou		where	1237	1237	pin⁵⁵sy³³	1176	p i n ⁵⁵ s y ³³	
Nanchang		where	1237	1237	lɑ²¹³li⁰⁴	1161	l ɑ ²¹³ l i ⁰⁴	
Nanchang		where	1237	1237	lɑ²¹³kʰwaj⁰⁴ɕjɛʔ⁵ʦɿ⁰²	1163	l ɑ ²¹³ kʰ w a j ⁰⁴ ɕ j ɛ ʔ ⁵ ts ɿ ⁰²	
Taoyuan		where	1237	1237	na⁵³lɤ	1161	n a ⁵³ l ɤ	
Taoyuan		where	1237	1237	nar⁵³ʨja¹¹	1167	n a r ⁵³ tɕ j a ¹¹	
Shexian		where	1237	1237	la³⁵li	1161	l a ³⁵ l i	
Shexian		where	1237	1237	mɛ⁴⁴ɛ²²lɔ²²tʰi²²	1177	m ɛ ⁴⁴ ɛ ²² l ɔ ²² tʰ i ²²	
Beijing		where	1237	1237	nar²¹⁴	1160	n a r ²¹⁴	
Beijing		where	1237	1237	na²¹⁴xar⁴	1168	n a ²¹⁴ x a r ⁴	
Kunming		where	1237	1237	nᴀ⁵³tjə³¹ə³¹	1165	n a ⁵³ t j ə ³¹ ə ³¹	
Shanghai		where	1237	1237	sa³⁴di¹³fɑ̃⁵³	1178	s a ³⁴ d i ¹³ f ɑ̃ ∼ ⁵³	
Shanghai		where	1237	1237	ɦa¹³li¹³	1179	ɦ a ¹³ l i ¹³	
Changsha		who	1235	1235	laj⁴¹ko	1081	l a j ⁴¹ k o	
